1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,0,0,0,0,0,0,0,0,0,1,0.67647,0.19118,0.014706,0.17647,0.33088,0.33088,0.57941,0.12059,0.67647,0.19118,0,0.75735,0.27206,0.029412,0.17647,0,0,0.33088,0.022059,0,0.97059,0.72794,0.24265,0.17647,0.17647,0.67647,0.19118,0.014706,0.17647,0.75735,0.27206,0.029412
0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,0,0,0,0,0,0,0,0,0,1,0.70536,0.21429,0.017857,0.1875,0.35,0.35,0.60714,0.13571,0.70536,0.21429,0,0.78571,0.30357,0.035714,0.1875,0,0,0.35,0.025,0,0.96429,0.69643,0.21429,0.1875,0.1875,0.60714,0.13571,0.0071429,0.1875,0.70536,0.21429,0.017857
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,0,0,0,0,0,0,0,0,0,1,0.67647,0.19118,0.014706,0.17647,0.33088,0.33088,0.57941,0.12059,0.67647,0.19118,0,0.75735,0.27206,0.029412,0.17647,0,0,0.46471,0.063235,0.0014706,0.94853,0.63971,0.17647,0.17647,0.17647,0.67647,0.19118,0.014706,0.17647,0.75735,0.27206,0.029412
0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,0,0,0,0,0,0,0,0,0,1,0.64951,0.17157,0.012255,0.16667,0.31373,0.31373,0.55392,0.10784,0.73039,0.2451,0,0.79779,0.32598,0.042892,0.16667,0,0,0.4424,0.056372,0.0012255,0.95711,0.67402,0.20221,0.16667,0.16667,0.64951,0.17157,0.012255,0.16667,0.73039,0.2451,0.02451
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,0,0,0,0,0,0,0,0,0,1,0.64951,0.17157,0.012255,0.16667,0.31373,0.31373,0.55392,0.10784,0.73039,0.2451,0,0.79779,0.32598,0.042892,0.16667,0,0,0.4424,0.056373,0.0012255,0.95711,0.67402,0.20221,0.16667,0.16667,0.64951,0.17157,0.012255,0.16667,0.73039,0.2451,0.02451
0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1992,0,0,0,0,0,0,0,0,0,1,0.62435,0.1548,0.01032,0.15789,0.29825,0.29825,0.62435,0.1548,0.70485,0.22188,0,0.82972,0.37565,0.057792,0.29825,0.017544,0,0.42208,0.050568,0.001032,0.94221,0.62435,0.17028,0.15789,0.15789,0.62435,0.1548,0.01032,0.15789,0.70485,0.22188,0.02064
0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1993,0,0,0,0,0,0,0,0,0,1,0.62435,0.1548,0.01032,0.15789,0.29825,0.29825,0.53044,0.097007,0.77296,0.29618,0,0.82972,0.37565,0.057792,0.29825,0.017544,0,0.42208,0.050568,0.001032,0.94221,0.62435,0.17028,0.15789,0.15789,0.62435,0.1548,0.01032,0.15789,0.70485,0.22188,0.02064
0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,0,0,0,0,0,0,0,0,0,1,0.76364,0.29091,0.036364,0.13636,0.37078,0.25974,0.47013,0.072727,0.81429,0.35844,0,0.81429,0.35844,0.054546,0.37078,0.037662,0.0006494,0.37078,0.037662,0.0006494,0.94545,0.64156,0.18571,0.13636,0.13636,0.63636,0.16883,0.012987,0.13636,0.70455,0.22727,0.022727
0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1995,0,0,0,0,0,0,0,0,0,1,0.78496,0.31579,0.042105,0.14286,0.38647,0.27143,0.48872,0.079699,0.83459,0.38797,0,0.83459,0.38797,0.063158,0.38647,0.041353,0.0007519,0.38647,0.041353,0.0007519,0.93684,0.61203,0.16541,0.14286,0.14286,0.57895,0.12782,0.0075188,0.14286,0.65789,0.18421,0.015038
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1996,0,0,0,0,0,0,0,0,0,1,0.82972,0.37565,0.057792,0.15789,0.29825,0.15789,0.53044,0.097007,0.82972,0.37565,0,0.87616,0.4582,0.086687,0.42208,0.050568,0.001032,0.42208,0.050568,0.001032,0.91331,0.5418,0.12384,0.15789,0.15789,0.53044,0.097007,0.004128,0.15789,0.62435,0.1548,0.01032
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1997,0,0,0,0,0,0,0,0,0,1,0.79779,0.32598,0.042892,0.16667,0.31373,0.16667,0.55392,0.10784,0.79779,0.32598,0,0.85294,0.41176,0.068627,0.4424,0.056373,0.0012255,0.4424,0.056373,0.0012255,0.89706,0.5,0.10294,0.16667,0.16667,0.55392,0.10784,0.004902,0.16667,0.64951,0.17157,0.012255
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1998,0,0,0,0,0,0,0,0,0,1,0.89286,0.5,0.10714,0.37078,0.37078,0.13636,0.63636,0.16883,0.81429,0.35844,0,0.85714,0.42857,0.077922,0.47013,0.072727,0.0025974,0.55844,0.11688,0.0064935,0.89286,0.5,0.10714,0.25974,0.13636,0.47013,0.072727,0.0025974,0.13636,0.55844,0.11688,0.0064935
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1999,0,0,0,0,0,0,0,0,0,1,0.92208,0.57143,0.14286,0.37078,0.37078,0.13636,0.70455,0.22727,0.76364,0.29091,0,0.85714,0.42857,0.077922,0.47013,0.072727,0.0025974,0.55844,0.11688,0.0064935,0.85714,0.42857,0.077922,0.25974,0.13636,0.47013,0.072727,0.0025974,0.13636,0.55844,0.11688,0.0064935
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,1,0.93684,0.61203,0.16541,0.38647,0.38647,0.14286,0.72632,0.24737,0.78496,0.31579,0,0.87594,0.46241,0.090226,0.48872,0.079699,0.0030075,0.57895,0.12782,0.0075188,0.87594,0.46241,0.090226,0.27143,0.14286,0.38647,0.041353,0.0007519,0.14286,0.48872,0.079699,0.0030075
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2001,0,0,0,0,0,0,0,0,0,1,0.90683,0.53416,0.12422,0.3563,0.53924,0.3563,0.68379,0.20949,0.74308,0.26877,0,0.83851,0.39808,0.067758,0.45285,0.066629,0.0022586,0.53924,0.10728,0.0056465,0.90683,0.53416,0.12422,0.24901,0.13043,0.45285,0.066629,0.0022586,0.24901,0.61604,0.15528,0.011293
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2002,0,0,0,0,0,0,0,0,0,1,0.8913,0.5,0.1087,0.43676,0.52125,0.34289,0.66403,0.19368,0.7752,0.3083,0,0.82016,0.37055,0.059288,0.43676,0.061265,0.0019763,0.52125,0.098814,0.0049407,0.91848,0.56522,0.1413,0.23913,0.125,0.43676,0.061265,0.0019763,0.23913,0.59684,0.14328,0.0098814
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2003,0,0,0,0,0,0,0,0,0,1,0.87565,0.4687,0.095652,0.42174,0.50435,0.33043,0.64522,0.17957,0.75652,0.28696,0,0.80217,0.34565,0.052174,0.50435,0.091304,0.0043478,0.50435,0.091304,0.0043478,0.90435,0.5313,0.12435,0.23,0.12,0.42174,0.056522,0.0017391,0.23,0.5787,0.13261,0.0086957
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2004,0,0,0,0,0,0,0,0,0,1,0.84174,0.40652,0.071739,0.42174,0.50435,0.33043,0.64522,0.17957,0.75652,0.28696,0,0.80217,0.34565,0.052174,0.50435,0.091304,0.0043478,0.50435,0.091304,0.0043478,0.87565,0.4687,0.095652,0.23,0.12,0.33043,0.02913,0.0004348,0.23,0.50435,0.091304,0.0043478
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,0,0,0,0,0,0,0,0,1,0.78571,0.30357,0.035714,0,0,0,0,0,0.1875,0,0,0.9,0.5,0.1,0.70536,0.21429,0.017857,0.9375,0.6,0.15,0.9,0.5,0.1,0,0,1,1,0.8125,0,1,1,0.8125
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,0,0,0,0,0,0,0,0,1,0.78571,0.30357,0.035714,0,0,0,0,0,0.1875,0,0,0.9,0.5,0.1,0.70536,0.21429,0.017857,0.9375,0.6,0.15,0.9,0.5,0.1,0,0,1,1,0.8125,0,1,1,0.8125
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,0,0,0,0,0,0,0,0,1,0.78571,0.30357,0.035714,0,0,0,0,0,0.1875,0,0,0.9,0.5,0.1,0.70536,0.21429,0.017857,0.9375,0.6,0.15,0.9,0.5,0.1,0,0,1,1,0.8125,0,1,1,0.8125
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,0,0,0,0,0,0,0,0,1,0.75735,0.27206,0.029412,0,0,0,0,0,0.17647,0,0,0.87647,0.45294,0.082353,0.67647,0.19118,0.014706,0.91765,0.54706,0.12353,0.91765,0.54706,0.12353,0,0,1,1,0.82353,0,1,1,0.82353
0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,0,0,0,0,0,0,0,0,1,0.62435,0.1548,0.01032,0,0,0,0,0,0.15789,0,0,0.87616,0.4582,0.086687,0.62435,0.1548,0.01032,0.87616,0.4582,0.086687,0.87616,0.4582,0.086687,0,0,0.99897,0.94943,0.57792,0,0.99897,0.94943,0.57792
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,0,0,0,0,0,0,0,0,1,0.60088,0.14035,0.0087719,0.15,0,0,0,0,0.15,0,0,0.89474,0.5,0.10526,0.60088,0.14035,0.0087719,0.89474,0.5,0.10526,0.85526,0.42105,0.073684,0.15,0,0.99912,0.95439,0.59649,0,0.99912,0.95439,0.59649
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1993,0,0,0,0,0,0,0,0,1,0.65789,0.18421,0.015038,0.14286,0,0,0,0,0.14286,0,0,0.87594,0.46241,0.090226,0.57895,0.12782,0.0075188,0.87594,0.46241,0.090226,0.83459,0.38797,0.063158,0.14286,0,0.99699,0.9203,0.51128,0.14286,0.99925,0.95865,0.61353
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1994,0,0,0,0,0,0,0,0,1,0.70455,0.22727,0.022727,0.25974,0,0,0,0,0.25974,0.012987,0,0.85714,0.42857,0.077922,0.55844,0.11688,0.0064935,0.89286,0.5,0.10714,0.81429,0.35844,0.054546,0.25974,0,0.99351,0.88312,0.44156,0.13636,0.9974,0.92727,0.52987
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,0,0,0,0,0,0,0,0,1,0.70455,0.22727,0.022727,0.25974,0,0,0,0,0.25974,0.012987,0,0.85714,0.42857,0.077922,0.55844,0.11688,0.0064935,0.89286,0.5,0.10714,0.81429,0.35844,0.054546,0.25974,0,0.99351,0.88312,0.44156,0.13636,0.9974,0.92727,0.52987
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1996,0,0,0,0,0,0,0,0,1,0.6807,0.20175,0.017544,0.28421,0,0,0,0,0.28421,0.01579,0,0.89474,0.5,0.10526,0.60088,0.14035,0.0087719,0.89474,0.5,0.10526,0.80702,0.34386,0.049123,0.28421,0,0.99123,0.85965,0.39912,0.15,0.99649,0.91228,0.49123
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1997,0,0,0,0,0,0,0,0,1,0.6807,0.20175,0.017544,0.28421,0,0,0,0,0.28421,0.01579,0,0.89474,0.5,0.10526,0.60088,0.14035,0.0087719,0.89474,0.5,0.10526,0.80702,0.34386,0.049123,0.28421,0,0.99123,0.85965,0.39912,0.15,0.99649,0.91228,0.49123
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1998,0,0,0,0,0,0,0,0,1,0.76364,0.29091,0.036364,0.25974,0,0,0,0,0.25974,0.012987,0,0.89286,0.5,0.10714,0.63636,0.16883,0.012987,0.92208,0.57143,0.14286,0.81429,0.35844,0.054546,0.25974,0,0.99351,0.88312,0.44156,0.13636,0.9974,0.92727,0.52987
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1999,0,0,0,0,0,0,0,0,1,0.78496,0.31579,0.042105,0.27143,0,0,0,0,0.27143,0.014286,0,0.87594,0.46241,0.090226,0.57895,0.12782,0.0075188,0.90977,0.53759,0.12406,0.78496,0.31579,0.042105,0.27143,0,0.99248,0.87218,0.42105,0.14286,0.99699,0.9203,0.51128
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,1,0.74912,0.27018,0.030702,0.28421,0.15,0.15,0,0,0.28421,0.01579,0,0.80702,0.34386,0.049123,0.60088,0.14035,0.0087719,0.92632,0.57895,0.14474,0.74912,0.27018,0.030702,0.28421,0.15,0.98246,0.79825,0.3193,0.15,0.99123,0.85965,0.39912
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2001,0,0,0,0,0,0,0,0,1,0.70485,0.22188,0.02064,0.29825,0.15789,0.15789,0,0,0.15789,0,0,0.77296,0.29618,0.03612,0.62435,0.1548,0.01032,0.94221,0.62435,0.17028,0.77296,0.29618,0.03612,0.29825,0.15789,0.98968,0.8452,0.37565,0.15789,0.99587,0.90299,0.46956
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2002,0,0,0,0,0,0,0,0,1,0.6807,0.20175,0.017544,0.28421,0.15,0.15,0,0,0.15,0,0,0.80702,0.34386,0.049123,0.60088,0.14035,0.0087719,0.95088,0.65614,0.19298,0.80702,0.34386,0.049123,0.28421,0.15,0.98246,0.79825,0.3193,0.28421,0.99649,0.91228,0.49123
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2003,0,0,0,0,0,0,0,0,1,0.65789,0.18421,0.015038,0.38647,0.27143,0.27143,0,0,0.14286,0,0,0.78496,0.31579,0.042105,0.57895,0.12782,0.0075188,0.93684,0.61203,0.16541,0.78496,0.31579,0.042105,0.27143,0.14286,0.97368,0.75263,0.27368,0.27143,0.99248,0.87218,0.42105
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2004,0,0,0,0,0,0,0,0,1,0.65789,0.18421,0.015038,0.38647,0.27143,0.27143,0,0,0.14286,0,0,0.78496,0.31579,0.042105,0.57895,0.12782,0.0075188,0.93684,0.61203,0.16541,0.78496,0.31579,0.042105,0.27143,0.14286,0.97368,0.75263,0.27368,0.27143,0.99248,0.87218,0.42105
0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,1,0.85714,0.42857,0.077922,0.25974,0.47013,0.13636,0.13636,0,0.63636,0.16883,0.13636,0.94545,0.64156,0.18571,0.81429,0.35844,0.054546,0.96364,0.70909,0.23636,0.70455,0.22727,0.022727,0.13636,0,0.89286,0.5,0.10714,0.25974,0.94545,0.64156,0.18571
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2001,0,0,0,0,0,0,0,1,0.83851,0.39808,0.067758,0.3563,0.45285,0.13043,0.13043,0,0.68379,0.20949,0.13043,0.93224,0.60192,0.16149,0.83851,0.39808,0.067758,0.95257,0.66798,0.20553,0.74308,0.26877,0.031621,0.13043,0,0.87578,0.46584,0.093168,0.24901,0.93224,0.60192,0.16149
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2002,0,0,0,0,0,0,0,1,0.82016,0.37055,0.059288,0.34289,0.43676,0.125,0.125,0,0.66403,0.19368,0.125,0.91848,0.56522,0.1413,0.8587,0.43478,0.081522,0.94071,0.62945,0.17984,0.7752,0.3083,0.041502,0.125,0,0.8587,0.43478,0.081522,0.23913,0.91848,0.56522,0.1413
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2003,0,0,0,0,0,0,0,1,0.70455,0.22727,0.022727,0.37078,0.55844,0.13636,0.13636,0,0.70455,0.22727,0.13636,0.89286,0.5,0.10714,0.85714,0.42857,0.077922,0.92208,0.57143,0.14286,0.81429,0.35844,0.054546,0.13636,0,0.85714,0.42857,0.077922,0.13636,0.89286,0.5,0.10714
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2004,0,0,0,0,0,0,0,1,0.68379,0.20949,0.019763,0.3563,0.53924,0.13043,0.13043,0,0.68379,0.20949,0.13043,0.90683,0.53416,0.12422,0.87578,0.46584,0.093168,0.93224,0.60192,0.16149,0.83851,0.39808,0.067758,0.13043,0,0.87578,0.46584,0.093168,0.13043,0.90683,0.53416,0.12422
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,0,0,0,0,0,0,1,0.8587,0.43478,0.081522,0.125,0.34289,0.34289,0.125,0,0.66403,0.19368,0,0.82016,0.37055,0.059288,0.72332,0.24901,0.027668,0.8913,0.5,0.1087,0.8587,0.43478,0.081522,0.125,0.125,0.9585,0.6917,0.2248,0,0.9585,0.6917,0.2248
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,0,0,0,0,0,0,1,0.8587,0.43478,0.081522,0.125,0.34289,0.34289,0.125,0,0.66403,0.19368,0,0.82016,0.37055,0.059288,0.72332,0.24901,0.027668,0.8913,0.5,0.1087,0.8587,0.43478,0.081522,0.125,0.125,0.9585,0.6917,0.2248,0,0.9585,0.6917,0.2248
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,0,0,0,0,0,0,1,0.8587,0.43478,0.081522,0.125,0.34289,0.34289,0.125,0,0.66403,0.19368,0,0.82016,0.37055,0.059288,0.72332,0.24901,0.027668,0.8913,0.5,0.1087,0.8587,0.43478,0.081522,0.125,0.125,0.9585,0.6917,0.2248,0,0.9585,0.6917,0.2248
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,0,0,0,0,0,0,1,0.84174,0.40652,0.071739,0.12,0.33043,0.33043,0.12,0,0.70435,0.2313,0,0.84174,0.40652,0.071739,0.75652,0.28696,0.036522,0.87565,0.4687,0.095652,0.87565,0.4687,0.095652,0.12,0.12,0.94783,0.65435,0.19783,0,0.94783,0.65435,0.19783
